Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Lil Tomate,2023-08-19 20:23:57,00:00:07,Autoplayed: user action: None; ,The Breakfast Club_hook_02_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:07,00:00:07,US (United States)
Lil Tomate,2023-08-19 20:23:45,00:00:06,Autoplayed: user action: None; ,New in Town,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:06,00:00:06,US (United States)
Lil Tomate,2023-08-19 20:23:13,00:00:28,Autoplayed: user action: None; ,New in Town_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:28,00:00:28,US (United States)
Lil Tomate,2023-08-19 20:22:06,00:00:09,Autoplayed: user action: None; ,Poms_hook_01_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:09,00:00:09,US (United States)
Lil Tomate,2023-08-19 20:21:51,00:00:05,Autoplayed: user action: None; ,In the Shadow of the Moon Multi-Main Trailer - A,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:05,00:00:05,US (United States)
Lil Tomate,2023-08-19 20:21:01,00:00:04,Autoplayed: user action: None; ,What Happened to Monday (Trailer),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,Not latest view,US (United States)
Lil Tomate,2023-08-19 20:20:38,00:00:17,Autoplayed: user action: None; ,Star Trek_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:17,00:00:17,US (United States)
Lil Tomate,2023-08-19 20:20:25,00:00:04,Autoplayed: user action: None; ,The Old Guard - Baseline Clip 2,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,00:00:04,US (United States)
Lil Tomate,2023-08-19 20:20:06,00:00:15,Autoplayed: user action: None; ,The Red Sea Diving Resort (Trailer),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:15,Not latest view,US (United States)
Lil Tomate,2023-08-19 20:19:42,00:00:06,Autoplayed: user action: None; ,Trailer: 65,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:07,00:00:07,US (United States)
Lil Tomate,2023-08-19 20:19:21,00:00:05,Autoplayed: user action: None; ,Main Character Intro Clip: 10 Days of a Bad Man,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:05,00:00:05,US (United States)
Lil Tomate,2023-08-19 18:25:01,00:00:06,Autoplayed: user action: None; ,Trailer 2: Squid Game: The Challenge,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:06,00:00:06,US (United States)
Lil Tomate,2023-08-19 17:52:12,00:32:14,,Heart of Stone,,Samsung CE 2019 Muse-L UHD TV Smart TV,01:12:12,01:12:12,US (United States)
Lil Tomate,2023-08-19 14:45:51,00:00:09,Autoplayed: user action: None; ,Season 3 Trailer: Ragnarok,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:09,Not latest view,US (United States)
Lil Tomate,2023-08-19 03:02:14,00:43:58,,Suits: Season 7: Skin in the Game (Episode 1),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:44:59,00:44:59,US (United States)
Lil Tomate,2023-08-19 03:01:50,00:00:10,,Suits: Season 7: Skin in the Game (Episode 1),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:10,Not latest view,US (United States)
Lil Tomate,2023-08-19 02:15:38,00:42:26,,Suits: Season 6: Character and Fitness (Episode 16),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:43:42,00:43:42,US (United States)
Lil Tomate,2023-08-19 01:31:06,00:40:31,,Suits: Season 6: Quid Pro Quo (Episode 15),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:40:55,00:40:55,US (United States)
Lil Tomate,2023-08-18 19:35:02,00:20:49,Autoplayed: user action: User_Interaction; ,Lost in Space: Season 1: Impact (Episode 1),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:20:49,Not latest view,US (United States)
Lil Tomate,2023-08-18 19:33:55,00:00:32,Autoplayed: user action: None; ,Season 1 Trailer: The Beauty Queen of Jerusalem,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:32,00:00:32,US (United States)
Lil Tomate,2023-08-18 19:32:52,00:00:11,Autoplayed: user action: None; ,Season 1 Genre Specific Moment Clip 3: Survival of the Thickest,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:11,00:00:11,US (United States)
Lil Tomate,2023-08-18 19:32:22,00:00:06,Autoplayed: user action: None; ,La Catedral del Mar (Trailer),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:06,00:00:06,US (United States)
Lil Tomate,2023-08-18 19:32:09,00:00:05,Autoplayed: user action: None; ,"Season 1 Upper Bound Clip 9: Blood, Sex & Royalty",HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:05,00:00:05,US (United States)
Lil Tomate,2023-08-18 19:31:35,00:00:06,Autoplayed: user action: None; ,La cocinera de Castamar: Season 1 - CLM 1,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:06,00:00:06,US (United States)
Lil Tomate,2023-08-18 19:31:28,00:00:05,Autoplayed: user action: None; ,Medici: Masters of Florence (Trailer),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:06,Not latest view,US (United States)
Lil Tomate,2023-08-18 19:31:02,00:00:05,Autoplayed: user action: None; ,Season 1 Trailer: Tiny Pretty Things,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:05,00:00:05,US (United States)
Lil Tomate,2023-08-18 19:30:45,00:00:09,Autoplayed: user action: None; ,The Windsors: Season 1 - CLM 7,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:09,00:00:09,US (United States)
Lil Tomate,2023-08-18 19:30:22,00:00:22,Autoplayed: user action: None; ,Season 1 Plot Clip: Partner Track,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:22,00:00:22,US (United States)
Lil Tomate,2023-08-18 19:29:26,00:00:23,Autoplayed: user action: None; ,The Rain: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:23,00:00:23,US (United States)
Lil Tomate,2023-08-18 19:29:06,00:00:13,Autoplayed: user action: None; ,Rebellion: Season 1_hook_01_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:13,00:00:13,US (United States)
Lil Tomate,2023-08-18 19:28:41,00:00:23,Autoplayed: user action: None; ,Frontier (Trailer),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:24,Not latest view,US (United States)
Lil Tomate,2023-08-18 19:28:25,00:00:07,Autoplayed: user action: None; ,Part 4_BREAKOUT-TALENT_DIRECT_LIFT_TATI_GABRIELLE,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:07,00:00:07,US (United States)
Lil Tomate,2023-08-18 19:27:47,00:00:31,Autoplayed: user action: None; ,13 Reasons Why: Season 3 (Trailer),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:31,00:00:31,US (United States)
Lil Tomate,2023-08-18 19:24:14,00:02:11,,Santa Clarita Diet: Season 2 (Trailer),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:02:12,Not latest view,US (United States)
Lil Tomate,2023-08-18 19:23:52,00:00:13,Autoplayed: user action: None; ,The Ranch: Part 5 (Trailer),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:13,00:00:13,US (United States)
Lil Tomate,2023-08-18 19:23:10,00:00:04,Autoplayed: user action: None; ,Season 1 Moment of High Emotion Clip: La legge di Lidia Poët,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,00:00:04,US (United States)
Lil Tomate,2023-08-18 19:22:01,00:00:05,Autoplayed: user action: None; ,Trailer 2: Echoes,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:05,00:00:05,US (United States)
Lil Tomate,2023-08-18 19:21:45,00:00:04,Autoplayed: user action: None; ,Fugitiva: Season 1 (Trailer),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:05,00:00:05,US (United States)
Lil Tomate,2023-08-18 19:21:37,00:00:05,Autoplayed: user action: None; ,Greenleaf: Season 3_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:05,00:00:05,US (United States)
Lil Tomate,2023-08-18 19:20:22,00:00:08,Autoplayed: user action: None; ,Bureau of Magical Things: Season 1_hook_02_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:08,00:00:08,US (United States)
Lil Tomate,2023-08-18 19:19:43,00:00:09,Autoplayed: user action: None; ,Season 5 Genre Specific Moment Clip: The Dragon Prince,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:09,00:00:09,US (United States)
Lil Tomate,2023-08-18 19:19:27,00:00:13,Autoplayed: user action: None; ,Maniac: Limited Series (Trailer),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:14,00:00:14,US (United States)
Lil Tomate,2023-08-18 19:18:45,00:00:40,Autoplayed: user action: None; ,Cursed: Season 1_VAR2-RECIPE-1_EDITOR2,TEASER_TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:40,Not latest view,US (United States)
Lil Tomate,2023-08-18 19:18:12,00:00:07,Autoplayed: user action: None; ,Season 2 Cliffhanger Clip: Sweet Tooth,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:07,00:00:07,US (United States)
Lil Tomate,2023-08-18 19:15:52,00:00:23,Autoplayed: user action: None; ,Arrow: Season 7_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:23,00:00:23,US (United States)
Lil Tomate,2023-08-18 19:15:41,00:00:04,Autoplayed: user action: None; ,THELIBERATOR_S1_CLIP_PLOT,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,00:00:04,US (United States)
Lil Tomate,2023-08-18 19:15:28,00:00:08,Autoplayed: user action: None; ,Daybreak: Season 1 (Hook Clip 2),HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:08,00:00:08,US (United States)
Lil Tomate,2023-08-18 19:15:08,00:00:06,Autoplayed: user action: None; ,Season 1 Trailer: Tribes of Europa,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:06,00:00:06,US (United States)
Lil Tomate,2023-08-18 19:14:31,00:00:05,Autoplayed: user action: None; ,V Wars: Season 1_VAR2-CLIP_CHARACTER,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:05,00:00:05,US (United States)
Lil Tomate,2023-08-18 19:13:48,00:00:05,Autoplayed: user action: None; ,Frontier (Trailer),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:06,Not latest view,US (United States)
Lil Tomate,2023-08-18 19:13:17,00:00:06,Autoplayed: user action: None; ,Plot Clip: Keep Breathing,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:06,00:00:06,US (United States)
Lil Tomate,2023-08-18 19:12:19,00:00:30,Autoplayed: user action: None; ,Season 3 Moment of High Emotion Clip: Lost in Space,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:30,Not latest view,US (United States)
Lil Tomate,2023-08-18 19:07:36,00:00:02,,Grey's Anatomy: Season 5: Here's to Future Days (Episode 23),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:02,00:00:02,US (United States)
Lil Tomate,2023-08-18 18:59:40,00:06:16,,Grey's Anatomy: Season 5: What a Difference a Day Makes (Episode 22),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:21,00:42:21,US (United States)
Lil Tomate,2023-08-18 18:54:30,00:03:21,,Grey's Anatomy: Season 5: No Good at Saying Sorry (One More Chance) (Episode 21),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:15,Not latest view,US (United States)
Lil Tomate,2023-08-18 18:54:07,00:00:13,,Grey's Anatomy: Season 5: Sweet Surrender (Episode 20),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:15,Not latest view,US (United States)
Lil Tomate,2023-08-18 18:34:22,00:17:55,,Grey's Anatomy: Season 5: Elevator Love Letter (Episode 19),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:05,Not latest view,US (United States)
Lil Tomate,2023-08-18 18:29:03,00:04:32,,Grey's Anatomy: Season 5: Stand By Me (Episode 18),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:11,Not latest view,US (United States)
Lil Tomate,2023-08-18 18:24:57,00:03:23,,Grey's Anatomy: Season 5: I Will Follow You Into the Dark (Episode 17),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:02,Not latest view,US (United States)
Lil Tomate,2023-08-18 18:24:46,00:00:02,,Grey's Anatomy: Season 5: Stand By Me (Episode 18),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:21,Not latest view,US (United States)
Lil Tomate,2023-08-18 18:23:28,00:00:02,,Grey's Anatomy: Season 5: Stairway To Heaven (Episode 13),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:13:13,Not latest view,US (United States)
Lil Tomate,2023-08-18 18:21:54,00:00:11,,Grey's Anatomy: Season 5: Sweet Surrender (Episode 20),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:40:03,Not latest view,US (United States)
Lil Tomate,2023-08-18 18:10:16,00:07:56,,Grey's Anatomy: Season 3: Some Kind of Miracle (Episode 17),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:41:55,Not latest view,US (United States)
Lil Tomate,2023-08-18 18:04:56,00:03:51,,Grey's Anatomy: Season 3: Drowning on Dry Land (Episode 16),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:41:11,Not latest view,US (United States)
Lil Tomate,2023-08-18 17:54:55,00:06:31,,Grey's Anatomy: Season 2: As We Know It (Episode 17),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:41:57,00:41:57,US (United States)
Lil Tomate,2023-08-18 17:54:13,00:00:06,,Grey's Anatomy: Season 2: It's the End of the World (Episode 16),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:13:52,00:13:52,US (United States)
Lil Tomate,2023-08-18 17:52:13,00:00:01,,The Tailor: Season 2: Episode 4,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:01,00:00:01,US (United States)
Lil Tomate,2023-08-18 17:51:07,00:00:18,Autoplayed: user action: User_Interaction; ,The Tailor: Season 2: Episode 3,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:43:03,00:43:03,US (United States)
Lil Tomate,2023-08-18 17:50:04,00:00:22,,Ballers: Season 1: Gaslighting (Episode 8),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:12:15,00:12:15,US (United States)
Lil Tomate,2023-08-18 17:49:14,00:00:11,,Ballers: Season 1: Ends (Episode 7),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:23:09,00:23:09,US (United States)
Lil Tomate,2023-08-18 17:47:48,00:00:36,,Ballers: Season 1: Everything Is Everything (Episode 6),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:21:17,00:21:17,US (United States)
Lil Tomate,2023-08-18 17:45:54,00:01:04,,Ballers: Season 1: Machete Charge (Episode 5),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:18:15,00:18:15,US (United States)
Lil Tomate,2023-08-18 17:44:12,00:00:50,,Ballers: Season 1: Heads Will Roll (Episode 4),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:27:42,00:27:42,US (United States)
Lil Tomate,2023-08-18 17:43:33,00:00:03,,Ballers: Season 1: Move the Chains (Episode 3),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:10:21,00:10:21,US (United States)
Lil Tomate,2023-08-18 17:38:31,00:03:53,,Ballers: Season 1: Raise Up (Episode 2),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:27:51,00:27:51,US (United States)
Lil Tomate,2023-08-18 17:28:21,00:09:12,Autoplayed: user action: User_Interaction; ,Ballers: Season 1: Pilot (Episode 1),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:28:38,00:28:38,US (United States)
Lil Tomate,2023-08-18 14:04:58,00:00:04,Autoplayed: user action: None; ,The Pope's Exorcist_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,00:00:04,US (United States)
Lil Tomate,2023-08-18 14:03:37,00:01:15,Autoplayed: user action: None; ,Limited Series Relatable Clip: DEPP V HEARD,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:15,00:01:15,US (United States)
Lil Tomate,2023-08-18 14:03:03,00:00:18,Autoplayed: user action: None; ,Supporting Character Clip 2: Happiness For Beginners,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:18,00:00:18,US (United States)
Lil Tomate,2023-08-18 14:02:54,00:00:06,Autoplayed: user action: None; ,BOY ERASED_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:06,00:00:06,US (United States)
Lil Tomate,2023-08-18 14:01:39,00:00:02,Autoplayed: user action: None; ,Ballers: Season 1: Pilot (Episode 1),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:02,Not latest view,US (United States)
Lil Tomate,2023-08-17 12:06:35,00:00:14,Autoplayed: user action: None; ,Ballers: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:14,00:00:14,US (United States)
Lil Tomate,2023-08-16 22:45:39,00:00:08,Autoplayed: user action: None; ,Limited Series High Context Clip: DEPP V HEARD,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:08,00:00:08,US (United States)
Lil Tomate,2023-08-16 19:29:59,00:00:09,Autoplayed: user action: None; ,Ballers: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:09,Not latest view,US (United States)
Lil Tomate,2023-08-15 23:35:29,00:00:16,Autoplayed: user action: None; ,The 100: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:16,00:00:16,US (United States)
Lil Tomate,2023-08-15 19:05:06,00:00:04,Autoplayed: user action: None; ,Close_hook_04_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,00:00:04,US (United States)
Lil Tomate,2023-08-15 14:23:41,00:00:09,Autoplayed: user action: None; ,Trailer 2: Squid Game: The Challenge,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:09,Not latest view,US (United States)
Lil Tomate,2023-08-15 14:22:50,00:00:11,Autoplayed: user action: None; ,Limited Series Character Intro Clip: Ladies First: A Story of Women in Hip-Hop,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:11,00:00:11,US (United States)
Lil Tomate,2023-08-15 14:22:41,00:00:04,Autoplayed: user action: None; ,Season 1 Supporting Character Clip: Mech Cadets,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,00:00:04,US (United States)
Lil Tomate,2023-08-15 14:22:04,00:00:30,Autoplayed: user action: None; ,Season 1 High Context Clip 2: Down for Love,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:30,00:00:30,US (United States)
Lil Tomate,2023-08-14 18:37:58,00:00:04,Autoplayed: user action: None; ,Trailer: Heart of Stone,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,00:00:04,US (United States)
Lil Tomate,2023-08-14 18:36:53,00:00:13,Autoplayed: user action: None; ,Season 1 Main Character Intro Clip: Les combattantes,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:13,Not latest view,US (United States)
Lil Tomate,2023-08-14 18:36:36,00:00:06,Autoplayed: user action: None; ,Season 1 Moment of High Emotion Clip: La legge di Lidia Poët,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:06,Not latest view,US (United States)
Lil Tomate,2023-08-14 18:35:56,00:00:04,Autoplayed: user action: None; ,Ragnarok: Season 1 - Upper Bound Clip 12,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,00:00:04,US (United States)
Lil Tomate,2023-08-14 18:35:13,00:00:06,Autoplayed: user action: None; ,Girlboss (Trailer),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:06,00:00:06,US (United States)
Lil Tomate,2023-08-14 18:34:36,00:00:31,Autoplayed: user action: None; ,Season 1 Trailer 2: Survival of the Thickest,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:31,Not latest view,US (United States)
Lil Tomate,2023-08-14 18:34:17,00:00:13,Autoplayed: user action: None; ,Grace and Frankie: Season 7 - CLM 14,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:13,00:00:13,US (United States)
Lil Tomate,2023-08-14 18:33:58,00:00:11,Autoplayed: user action: None; ,The Good Place: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:11,Not latest view,US (United States)
Lil Tomate,2023-08-14 18:33:34,00:00:11,Autoplayed: user action: None; ,Season 1 Trailer: The Queen and the Conqueror,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:11,00:00:11,US (United States)
Lil Tomate,2023-08-14 18:33:21,00:00:07,Autoplayed: user action: None; ,Trailer: The Bonfire of Destiny,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:07,Not latest view,US (United States)
Lil Tomate,2023-08-14 18:33:14,00:00:04,Autoplayed: user action: None; ,Season 1 Main Character Intro Clip: Les combattantes,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,Not latest view,US (United States)
Lil Tomate,2023-08-14 18:29:23,00:00:04,Autoplayed: user action: None; ,Arrow: Season 7_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,Not latest view,US (United States)
Lil Tomate,2023-08-14 18:28:43,00:00:10,Autoplayed: user action: None; ,Season 1 Trailer: Bridgerton,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:10,00:00:10,US (United States)
Lil Tomate,2023-08-14 16:22:03,00:00:14,Autoplayed: user action: None; ,65_hook_03_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:14,00:00:14,US (United States)
Lil Tomate,2023-08-14 15:05:09,00:00:10,Autoplayed: user action: None; ,Poms_hook_03_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:10,00:00:10,US (United States)
Lil Tomate,2023-08-14 15:04:28,00:00:02,,Heart of Stone,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:39:58,Not latest view,US (United States)
Lil Tomate,2023-08-14 15:04:13,00:00:09,Autoplayed: user action: None; ,Stronger_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:09,00:00:09,US (United States)
Lil Tomate,2023-08-13 21:46:09,00:18:01,Autoplayed: user action: User_Interaction; ,The Swimmers,,Samsung CE 2019 Muse-L UHD TV Smart TV,02:08:24,02:08:24,US (United States)
Lil Tomate,2023-08-13 21:44:29,00:01:35,Autoplayed: user action: None; ,Plot Clip: The Swimmers,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:35,Not latest view,US (United States)
Lil Tomate,2023-08-13 21:44:16,00:00:04,Autoplayed: user action: None; ,The Highwaymen (Trailer),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,00:00:04,US (United States)
Lil Tomate,2023-08-13 21:44:06,00:00:04,Autoplayed: user action: None; ,The Take_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,00:00:04,US (United States)
